epoch,acc,mAP,train_loss,val_loss,model_save
1,0.2481012658227848,0.22967773671064015,1.7301385661374091,1.617170193829114,0
2,0.2607594936708861,0.24741881869924845,1.667816894075388,1.6084305775316456,0
3,0.2879746835443038,0.2661867662754477,1.6251436480329184,1.6002768987341771,0
4,0.3215189873417721,0.28517082508337943,1.5874897710738642,1.5926053204113924,0
5,0.3588607594936709,0.3047127407039713,1.552388980731237,1.5852823378164558,0
6,0.3911392405063291,0.3252118827547085,1.5260311666471866,1.5782387262658228,0
7,0.4113924050632912,0.3462354362854509,1.4929651853276138,1.5715115704113924,0
8,0.4335443037974683,0.3675668715164139,1.4697241504870548,1.5650538963607594,0
9,0.4417721518987342,0.38832080450531065,1.4463355668479048,1.5589151503164558,0
10,0.4537974683544304,0.4095598487267168,1.4225334689064808,1.5530607199367088,0
11,0.4664556962025316,0.42998933909854653,1.4035892690731284,1.5473966574367088,0
12,0.4746835443037974,0.4481477930658605,1.3809306920798294,1.5420441060126582,0
13,0.4784810126582278,0.4657681737752658,1.367485106725497,1.5368398931962026,0
14,0.4810126582278481,0.4803913973065581,1.3463255221543071,1.5318977452531646,0
15,0.4829113924050633,0.4927255523985655,1.333296376938694,1.5272201344936709,0
16,0.4854430379746835,0.5035001006792553,1.3117889797233069,1.5227106408227848,0
17,0.4917721518987342,0.5136569211077329,1.3038417572150132,1.5183890427215192,0
18,0.4955696202531645,0.5217547326116081,1.2882818526886075,1.5143245648734178,0
19,0.4993670886075949,0.5292516430988681,1.2760898846685012,1.5103490901898735,0
20,0.4993670886075949,0.535715413483272,1.2595097827771542,1.506457674050633,0
21,0.5025316455696203,0.5410056152009133,1.252962254114515,1.5029296875,0
22,0.5075949367088608,0.5461446541265647,1.2453589330320831,1.4994115901898737,0
23,0.5082278481012659,0.5509299019999916,1.2324726142491762,1.496212420886076,0
24,0.5088607594936709,0.5544268539974151,1.22396588311517,1.4929959454113924,0
25,0.5120253164556962,0.5577868521789361,1.2131482836088476,1.489809137658228,0
26,0.5164556962025316,0.5611714959945211,1.2041723061866425,1.4868398931962026,0
27,0.5170886075949367,0.5641146268899909,1.19366639100911,1.4840585443037977,0
28,0.5177215189873418,0.5664260697467997,1.1881266936179131,1.481428006329114,0
29,0.519620253164557,0.5690987570596324,1.1774192008804365,1.478757911392405,0
30,0.520253164556962,0.571677557194876,1.1747623254826345,1.476307852056962,0
31,0.5234177215189874,0.5739987269076474,1.1643582352095685,1.4738973496835444,0
32,0.5246835443037975,0.5762406124081807,1.1598130494618346,1.4715931566455696,0
33,0.5278481012658228,0.5783449132958086,1.1502867834658916,1.4692766020569619,0
34,0.529746835443038,0.5803932796105478,1.1494105084550694,1.4670366890822786,0
35,0.5310126582278482,0.5819088313668699,1.1412599125216083,1.4649129746835443,0
36,0.5322784810126582,0.5835432378529299,1.1336520099919565,1.4629722112341772,0
37,0.5354430379746835,0.5850356252537879,1.1325122919250443,1.4609276107594935,0
38,0.5373417721518987,0.5864075031167715,1.1266929504808445,1.4591154074367088,0
39,0.5386075949367088,0.5878843302023494,1.1191852856940887,1.4572364517405063,0
40,0.5386075949367088,0.5894662854579648,1.113427063272146,1.4554440268987343,0
41,0.5386075949367088,0.5904516611103275,1.1124445736932616,1.453799940664557,0
42,0.539873417721519,0.5916749205124263,1.105334942501661,1.4520668512658228,0
43,0.5405063291139239,0.5929794615450669,1.103090874680326,1.4504919897151898,0
44,0.5417721518987342,0.5944562211312638,1.0964122698104275,1.448976463607595,0
45,0.5443037974683544,0.5957492889487921,1.0948633654026692,1.4474980221518987,0
46,0.5449367088607595,0.5968020729821235,1.091000324050702,1.4460022745253165,0
47,0.5481012658227848,0.5978750163420757,1.0844830127056044,1.4445287776898734,0
48,0.5481012658227848,0.5989055686977364,1.082688707969755,1.4430898931962026,0
49,0.5481012658227848,0.5998914756835079,1.0790793090621746,1.4417276503164558,0
50,0.55,0.6009364078050335,1.0788289195980845,1.4403555181962024,0
51,0.5512658227848102,0.601866237675021,1.0699730002285799,1.4389932753164556,0
52,0.5518987341772152,0.602960235447577,1.067709513633482,1.4377694818037974,0
53,0.5518987341772152,0.603761454846626,1.0595327980007943,1.4365382713607595,0
54,0.5544303797468354,0.6047887165026026,1.0651763870219682,1.435274920886076,0
55,0.5556962025316455,0.6056993568831466,1.0633944944202725,1.4340585443037974,0
56,0.5537974683544303,0.606376640930459,1.0598548833925354,1.4329509493670887,0
57,0.5550632911392405,0.6071099308690082,1.0586473412877304,1.4318730221518987,0
58,0.5563291139240506,0.6078057142380809,1.0525349597077915,1.43076542721519,0
59,0.5575949367088607,0.608757793769777,1.0495408994361453,1.4296776107594937,0
60,0.5588607594936709,0.609337397505335,1.0478317678149494,1.42861698971519,0
61,0.5613924050632911,0.6102636461787976,1.048604166507721,1.4275168117088608,0
62,0.560126582278481,0.6108637617984007,1.0402649127493155,1.4265674446202532,0
63,0.5607594936708861,0.6115273167985844,1.038969610548439,1.4255364912974684,0
64,0.5588607594936709,0.6120239101484041,1.0380897981330446,1.424698378164557,0
65,0.5613924050632911,0.6126718995260123,1.03638454825997,1.4236822587025317,0
66,0.5626582278481013,0.6132284191588296,1.033606369439458,1.422779865506329,0
67,0.5620253164556962,0.6136459794658302,1.0233476110217858,1.4218502768987342,0
68,0.5645569620253165,0.6142246570561598,1.0249565738037534,1.4209676621835443,0
69,0.5677215189873418,0.6148547570246888,1.0270288309044153,1.4201270767405063,0
70,0.5683544303797469,0.6152060305262883,1.0252647961339643,1.4192098496835444,0
71,0.5677215189873418,0.6159684488817694,1.0220259411943273,1.4183890427215189,0
72,0.569620253164557,0.6165240944289326,1.0221639523757868,1.4175286787974684,0
73,0.5708860759493671,0.6172144619265081,1.0184216705235567,1.4167227056962026,0
74,0.569620253164557,0.6177943103175938,1.0117662116229709,1.415926621835443,0
75,0.5721518987341773,0.6183350937773003,1.0204597601443093,1.4151997626582278,0
76,0.5721518987341773,0.6188626799554721,1.0043546784658237,1.4144259295886077,0
77,0.5734177215189873,0.6193545234870059,1.0086917455944497,1.413624901107595,0
78,0.5753164556962025,0.6198898072412419,1.0099305486748995,1.412742286392405,0
79,0.5759493670886076,0.6203773198883928,1.0029274889450968,1.412037678006329,0
80,0.5759493670886076,0.6208179479443799,1.0076625424396257,1.4113083465189873,0
81,0.5746835443037974,0.6216689336906283,1.002161840154978,1.4106803797468355,0
82,0.5759493670886076,0.6219951357913567,1.000717668239672,1.4098867681962026,0
83,0.5746835443037974,0.6224854102156564,0.994995626361489,1.4092711629746835,0
84,0.5746835443037974,0.6228723349654345,0.995565187896102,1.4084775514240506,0
85,0.5746835443037974,0.623231104476156,0.9992498718398757,1.4077902492088608,0
86,0.5765822784810126,0.6236573522419367,0.9933326727483979,1.4070757515822785,0
87,0.5759493670886076,0.624076401594696,0.9892197426463152,1.4065664556962025,0
88,0.5765822784810126,0.6245932230479244,0.9883168186610045,1.4058445411392404,0
89,0.5784810126582278,0.6250358289406988,0.987888923663198,1.4052165743670886,0
90,0.579746835443038,0.6252724956239011,0.9846137228249804,1.4045886075949368,0
91,0.5791139240506329,0.6256113564686686,0.9834188917515215,1.4039260284810127,0
92,0.5791139240506329,0.6261278848490536,0.9838864210414048,1.4033252571202532,0
93,0.579746835443038,0.6266090178447756,0.9787470494197611,1.4027739319620254,0
94,0.5810126582278481,0.6268746392445784,0.981211851524118,1.4021410205696203,0
95,0.5816455696202532,0.6272523248154986,0.9808757902939649,1.4016861155063292,0
96,0.5816455696202532,0.6276945071183557,0.9777368353259179,1.4010977056962026,0
97,0.5829113924050633,0.6281621097740089,0.9776463975305082,1.4004301819620253,0
98,0.5841772151898734,0.6286706139282165,0.9791519934830428,1.399923358386076,0
99,0.5841772151898734,0.6290770551754501,0.9718380703604466,1.3992558346518988,0
100,0.5860759493670886,0.6295134120700858,0.971128347402444,1.398679786392405,1
